Ani DiFranco	instrument	Guitar, bass guitar, tenor guitar, vocals, percussion, piano
Russ Irwin	instrument	Vocalist
Russ Irwin	instrument	Piano
Russ Irwin	instrument	Keyboard instrument
Russ Irwin	instrument	Drums
Russ Irwin	instrument	Bass
Rene Liu	instrument	Guitar
Leah Randi	instrument	Bass guitar
Leah Randi	instrument	Vocals
Bruce Robinson	instrument	Singing
Bruce Robinson	instrument	Guitar
Bruce Robinson	instrument	Ukulele
Ryan Montbleau	instrument	Singing
Ryan Montbleau	instrument	Guitar
Valentina Dimitrova	instrument	Vocals
Valentina Dimitrova	instrument	Guitar
Van Stephenson	instrument	Singing
Van Stephenson	instrument	Guitar
Dorce Gamalama	instrument	Vocals
Max Pezzali	instrument	Singing
Aleksander Kolkowski	instrument	Violin
Aleksander Kolkowski	instrument	Viola
Aleksander Kolkowski	instrument	Phonograph
Herbie Phillips	instrument	Trumpet
Wouter Hamel	instrument	Vocals
Wouter Hamel	instrument	Guitar
Ross McLennan	instrument	Drums
B. B. Watson	instrument	Singing
Larry Elgart	instrument	Alto saxophone
Samuel Umberto Romano	instrument	Vocals
Samuel Umberto Romano	instrument	Guitar
Sunshyne	instrument	Singing
Remo Lauricella	instrument	Violin
Joe Duplantier	instrument	Singing
Joe Duplantier	instrument	Guitar
Joe Duplantier	instrument	Bass guitar
Joe Duplantier	instrument	Drums
Joe Duplantier	instrument	Flute
Odd Børre	instrument	Singer
Kate Nash	instrument	Vocals, guitar, synth, keyboard, bass, drums
Helicopter Girl	instrument	Singing
Édouard Ferlet	instrument	Piano
Chuck Wicks	instrument	Singing
Akiko Shikata	instrument	Music box
Akiko Shikata	instrument	Piano
Akiko Shikata	instrument	Harp
Akiko Shikata	instrument	Lute
Steve Rushton	instrument	Vocals, guitar, bass guitar drums
Jeff Matz	instrument	Bass Guitar
Bill Berg	instrument	Drum kit
Steve Tavaglione	instrument	Woodwind
Steve Tavaglione	instrument	EWI
Fraser T Smith	instrument	Guitar
Fraser T Smith	instrument	Bass guitar
Fraser T Smith	instrument	Drums
Fraser T Smith	instrument	Keyboard instrument
EdIT	instrument	Keyboards
Major Harris	instrument	Human voice
Major Harris	instrument	Guitar
Keith Harling	instrument	Singing
Keith Harling	instrument	Rhythm guitar
Keith Harling	instrument	Saxophone
Keith Harling	instrument	Drum kit
Polly Brown	instrument	Human voice
Ronnie Prophet	instrument	Singing
Ronnie Prophet	instrument	Guitar
John A. Gosling	instrument	Trumpeter, conductor
Jim Weatherly	instrument	Vocals
Dog Boy	instrument	Human voice
Luigi Morleo	instrument	Percussion
Ana Lenchantin	instrument	Cello
Yevgeny Kutik	instrument	Violin
Jani Stefanovic	instrument	Electric guitar
Jani Stefanovic	instrument	Drum kit
Jani Stefanovic	instrument	Keyboards
Jani Stefanovic	instrument	Bass guitar
Brissia Mayagoitia	instrument	Vocals
White Jimmy	instrument	Vocals
Henry Lee Summer	instrument	Vocals
Henry Lee Summer	instrument	Guitar
Henry Lee Summer	instrument	Keyboard instrument
Henry Lee Summer	instrument	Drums
Keith Frank	instrument	Accordion
Alexander Zhiroff	instrument	Cello
Earl Okin	instrument	Guitar, vocals , piano
Samvel Yervinyan	instrument	Violin
Eric Steckel	instrument	Singer
Eric Steckel	instrument	Guitar
Eric Steckel	instrument	Piano
Eric Steckel	instrument	Hammond B3
Miko Mission	instrument	Human voice
Arthur Whetsol	instrument	Trumpet
Arthur Whetsol	instrument	Cornet
Jan Schelhaas	instrument	Keyboard instrument
Stu Phillips	instrument	Singing
Charlie Walker	instrument	Guitar
Ralph Jezzard	instrument	Singing
Ralph Jezzard	instrument	Guitar
Ralph Jezzard	instrument	Bass guitar
Mick Sweda	instrument	Guitar
Mick Sweda	instrument	Synthesizers
Mick Sweda	instrument	Vocals
Daron Norwood	instrument	Vocals, piano, guitar, harmonica
Kenzie	instrument	Vocals
Jake Andrews	instrument	Guitar
Joy Whitlock	instrument	Guitar
Danny Cummings	instrument	Drum kit
Danny Cummings	instrument	Percussion instrument
Oscar Edelstein	instrument	Piano
Lori Balmer	instrument	Singing
Bucky Baxter	instrument	Steel guitar
Bucky Baxter	instrument	Acoustic guitar
Bucky Baxter	instrument	Electric guitar
Bucky Baxter	instrument	Mandolin
Bucky Baxter	instrument	Dobro
Bucky Baxter	instrument	Organ
Dezso d’Antalffy	instrument	Organ
Ricardo Caballero Tostado	instrument	Vocals
Sonny Charles	instrument	Human voice
Pepsi Tate	instrument	Bass guitar
Pepsi Tate	instrument	Singing
Nilo Alcala	instrument	Voice
Nilo Alcala	instrument	Piano
Chas Cronk	instrument	Bass guitar
Chas Cronk	instrument	Guitar
Chas Cronk	instrument	Bass pedals
Chas Cronk	instrument	Keyboard instrument
Armen Movsessian	instrument	Violin
Karel Zich	instrument	Vocals
Karel Zich	instrument	Guitar
Karel Zich	instrument	Piano
Glenn Worf	instrument	Bass guitar
Glenn Worf	instrument	String bass
Tamburi Ali Efendi	instrument	Tambur
Walt Aldridge	instrument	Singing
Walt Aldridge	instrument	Guitar
Walt Aldridge	instrument	Bouzouki
Noel DaCosta	instrument	Violin
Baby Dee	instrument	Singing
Baby Dee	instrument	Piano
Baby Dee	instrument	Organ
Baby Dee	instrument	Harp
Baby Dee	instrument	Accordion
Jimmy Bennington	instrument	Drums
James Kilbane	instrument	Singing
James Kilbane	instrument	Rhythm guitar
Shai Gabso	instrument	Singing
Rhett Forrester	instrument	Vocals
Rhett Forrester	instrument	Harmonica
Rhett Forrester	instrument	Bass guitar
Buddy Morrow	instrument	Trombone
Richard Bennett	instrument	Guitar
Richard Bennett	instrument	Ukulele
Göran Edman	instrument	Vocal music
Cam Pipes	instrument	Singing
Cam Pipes	instrument	Bass guitar
Bias Boshell	instrument	Vocals, keyboards, guitar, piano, bass
Ike Sturm	instrument	Double bass
Baba Brooks	instrument	Trumpet
Sean Costello	instrument	Guitar
Sean Costello	instrument	Vocals
Debbie Taylor	instrument	Singing
Lene Nystrøm	instrument	Singing
Antonella Ruggiero	instrument	Singing
Jessie Baylin	instrument	*
Jessie Baylin	instrument	Singing
Jessie Baylin	instrument	Guitar
Martin Luther McCoy	instrument	Vocals
Martin Luther McCoy	instrument	Guitar
Duke Decter	instrument	Human voice
Duke Decter	instrument	Guitar
Eliel	instrument	Keyboard
Eliel	instrument	Electric guitar
Eliel	instrument	Sampler
Eliel	instrument	Synthesizer
Brett Nelson	instrument	Singing
Brett Nelson	instrument	Guitar
Brett Nelson	instrument	Bass
Brett Nelson	instrument	Musical keyboard
Jesca Hoop	instrument	Guitar
Jesca Hoop	instrument	Singing
Adam Barta	instrument	Singing
Kealoha	instrument	Vocals
Kealoha	instrument	%60Ukulele
William Dehning	instrument	Trumpet
William Dehning	instrument	French Horn
Milt Holland	instrument	Drums, percussion, congas, bongos, timbales, tambourine, triangle, shaker, pandeiro, vibraphone, marimba, gong, maracas, tabla, temple blocks, bell tree, slapstick, wind chimes, xylophone, tubular bells, claves, bells, sleigh bells, cabasa, cimbalom, gourd, guiro, castanets, African percussion, marimba
James Apollo	instrument	Vocals
James Apollo	instrument	Guitar
James Apollo	instrument	Piano
Phil Menard	instrument	Accordion
Tobias Cole	instrument	Singing
Bob deVos	instrument	Guitar
Myra English	instrument	Ukulele
Rod Coombes	instrument	Drum kit
John Hermann	instrument	Piano
Madilu System	instrument	Vocals
Kristoffer Gildenlöw	instrument	Bass guitar
Kristoffer Gildenlöw	instrument	Guitar
Kristoffer Gildenlöw	instrument	Cello
Kristoffer Gildenlöw	instrument	Double bass
Kristoffer Gildenlöw	instrument	Singing
Kristoffer Gildenlöw	instrument	Drum kit
Kristoffer Gildenlöw	instrument	Synthesizer
Kristoffer Gildenlöw	instrument	Mandolin
Johan Hallgren	instrument	Guitar
Johan Hallgren	instrument	Singing
Johan Langell	instrument	Drum Kit
Johan Langell	instrument	Singing
Fredrik Hermansson	instrument	Piano
Fredrik Hermansson	instrument	Harpsichord
Fredrik Hermansson	instrument	Synthesizer
Fredrik Hermansson	instrument	Sampler
Fredrik Hermansson	instrument	Singing
Simon Andersson	instrument	Bass guitar
Simon Andersson	instrument	Guitar
Simon Andersson	instrument	Singing
Thomas D'Arcy	instrument	Singing
Thomas D'Arcy	instrument	Bass guitar
Gregory Short	instrument	Piano
Gregory Short	instrument	Keyboard instrument
Bobby Hicks	instrument	Fiddle
Bobby Hicks	instrument	Banjo
Jonna Lee	instrument	Singing
Jonna Lee	instrument	Guitar
Jonna Lee	instrument	Piano
Jonna Lee	instrument	Keyboard instrument
Jonna Lee	instrument	Drums
Jonna Lee	instrument	Harmonica
Jonna Lee	instrument	Synthesizer
Al Bernard	instrument	Vocal
Jack Costanzo	instrument	Bongos, conga
Josh Clayton-Felt	instrument	Vocals
Josh Clayton-Felt	instrument	Guitar
Josh Clayton-Felt	instrument	Bass guitar
Josh Clayton-Felt	instrument	Drums
Josh Clayton-Felt	instrument	Keyboard instrument
Little Hat Jones	instrument	Human voice
Little Hat Jones	instrument	Guitar
Jamie Oldaker	instrument	Drum kit
Jamie Oldaker	instrument	Percussion
Nat Stuckey	instrument	Guitar
Nikki Hornsby	instrument	Singing
Nikki Hornsby	instrument	Guitar
Jon Larsen	instrument	Guitar
Getatchew Mekurya	instrument	Tenor saxophone
Roberto Parra Sandoval	instrument	Guitar
Roberto Parra Sandoval	instrument	Vocals
Trevor Burton	instrument	Guitar
Trevor Burton	instrument	Bass Guitar
Trevor Burton	instrument	Vocals
Manuel Ramil	instrument	Keyboard instrument
Laza Ristovski	instrument	Electronic organ
Laza Ristovski	instrument	Synthesizer
Laza Ristovski	instrument	Piano
Pablo Sciuto	instrument	Guitar
Pablo Sciuto	instrument	Vocals
Pablo Sciuto	instrument	Drums
Itaal Shur	instrument	Keyboard instrument
Itaal Shur	instrument	Singing
Asad Ahmed	instrument	Guitar
Odette Henriette Jacqmin	instrument	Singing
Christopher Anton	instrument	Singing
Simon Fell	instrument	Double bass
Kate Mann	instrument	Guitar
Kate Mann	instrument	Flute
Alberto Ardines	instrument	Drum kit
Billy Mason	instrument	Drum kit
Billy Mason	instrument	Percussion instrument
Tim Hinkley	instrument	Keyboard
Tim Hinkley	instrument	Organ
Tim Hinkley	instrument	Flute
Tim Hinkley	instrument	Percussion
Tim Hinkley	instrument	Vocals
Jeff Cease	instrument	Guitar
Godfather Don	instrument	Vocals
Godfather Don	instrument	Rapping
Pedro Arraiza	instrument	Vocals
Pedro Arraiza	instrument	Drumkit
Mahlon Clark	instrument	Clarinet
Mahlon Clark	instrument	Saxophone
Mahlon Clark	instrument	Flute
Ricky Laureano	instrument	Electric guitar
Ricky Laureano	instrument	Acoustic guitar
Ricky Laureano	instrument	Bass
Ricky Laureano	instrument	Cuatro
Jorge Arraiza	instrument	Vocals
Jorge Arraiza	instrument	Bass guitar
Von Smith	instrument	Singing
Papo Román	instrument	Percussion
Howard Fishman	instrument	Lead singer
Howard Fishman	instrument	Guitar
Howard Fishman	instrument	Piano
Howard Fishman	instrument	Banjo
Tony Esposito	instrument	Vocals
Tony Esposito	instrument	Drums
David Campbell	instrument	Clarinet
Bob Malone	instrument	Piano
Bob Malone	instrument	Electronic organ
Bob Malone	instrument	Accordion
Simi Sernaker	instrument	Vocals
Simi Sernaker	instrument	Violin
Kaitlyn ni Donovan	instrument	Violin
Kaitlyn ni Donovan	instrument	Vocals
Kaitlyn ni Donovan	instrument	Guitar
Kaitlyn ni Donovan	instrument	Viola
Kaitlyn ni Donovan	instrument	Mandolin
Kaitlyn ni Donovan	instrument	Ukulele
Kaitlyn ni Donovan	instrument	Piano
Kaitlyn ni Donovan	instrument	Appalachian dulcimer
Kaitlyn ni Donovan	instrument	Cello
Betty Harris	instrument	Human voice
Dolly Collins	instrument	Piano, portative organ
Plankton Man	instrument	Sampler
Plankton Man	instrument	Jl Copper Midi Controller
Achim Reichel	instrument	Singing
Achim Reichel	instrument	Guitar
Achim Reichel	instrument	Piano
Curtis Wright	instrument	Vocals
Mohamed Mooge Liibaan	instrument	Oud, vocals
Serafina Steer	instrument	Harp
Serafina Steer	instrument	Keyboard instrument
Tony Hooper	instrument	Guitar
Ron Chesterman	instrument	Double bass
Dave Sturt	instrument	Bass Guitar
Dave Sturt	instrument	Percussion instrument
Richard Greene	instrument	Violin
Vanessa Briscoe Hay	instrument	Keyboard
Vanessa Briscoe Hay	instrument	Vocals
Clarence Horatius Miller	instrument	Trombone
Curtis Crowe	instrument	Drum kit
Randall Bewley	instrument	Guitar
Randall Bewley	instrument	Bass guitar
Randall Bewley	instrument	Drums
Andy LeMaster	instrument	Guitar
Andy LeMaster	instrument	Bass
Andy LeMaster	instrument	Voice
Andy LeMaster	instrument	Keyboard instrument
Deborah Coleman	instrument	Guitar
Natalie Gauci	instrument	Piano
Natalie Gauci	instrument	Singing
Natalie Gauci	instrument	Stage piano
Bashful Brother Oswald	instrument	Resonator guitar
Bashful Brother Oswald	instrument	Dobro
Bashful Brother Oswald	instrument	Steel guitar
Bashful Brother Oswald	instrument	Banjo
Bashful Brother Oswald	instrument	Guitar
Bashful Brother Oswald	instrument	Vocals
Qurram Hussain	instrument	Guitar
Qurram Hussain	instrument	Electronic keyboard
Qurram Hussain	instrument	Drum machine
Andy Hull	instrument	Guitar
Andy Hull	instrument	Keyboards
Andy Hull	instrument	Vocals
Dave Alexander	instrument	Piano
Queen Ida	instrument	Accordion
Trent Gardner	instrument	Keyboard instrument
Trent Gardner	instrument	Trombone
Trent Gardner	instrument	Singing
Eran James	instrument	Keyboard instruments
Eran James	instrument	Guitar
Eran James	instrument	Harmonica
Brian Willoughby	instrument	Acoustic and electric guitar
Shmuel Barzilai	instrument	Tenor vocals
Kent Henry	instrument	Guitar
Dick Cooper	instrument	Guitar
Justin Meldal-Johnsen	instrument	Bass guitar
Justin Meldal-Johnsen	instrument	Upright bass
Justin Meldal-Johnsen	instrument	Guitar
Justin Meldal-Johnsen	instrument	Electronic keyboard
Justin Meldal-Johnsen	instrument	Synthesizer
Justin Meldal-Johnsen	instrument	Glockenspiel
Justin Meldal-Johnsen	instrument	Clarinet
Justin Meldal-Johnsen	instrument	Mandolin
Justin Meldal-Johnsen	instrument	Percussion Instrument
Justin Meldal-Johnsen	instrument	Cello
Justin Meldal-Johnsen	instrument	Singing
Thomas Dinger	instrument	Drum kit
Thomas Dinger	instrument	Guitar
Thomas Dinger	instrument	Singing
Clementina de Jesus	instrument	Vocals
K. C. Douglas	instrument	Human voice
K. C. Douglas	instrument	Guitar
Reggie Knighton	instrument	Lead Guitar
Tore Østby	instrument	Guitar
Tore Østby	instrument	Bass guitar
Gareth Russell	instrument	Bass guitar
L. C. Robinson	instrument	Vocals, steel guitar, guitar, violin
Lafayette Thomas	instrument	Vocals, guitar, piano
Herbert Dreilich	instrument	Singing
Herbert Dreilich	instrument	Steel-string acoustic guitar
Luther Tucker	instrument	Guitar
Luther Tucker	instrument	Singing
Randy Thomas	instrument	Guitar
Carl Bell	instrument	Guitar
Carl Bell	instrument	Vocals
Carl Bell	instrument	Keyboard instrument
David Owen	instrument	Harp
Andrei Ivanovitch	instrument	Piano
Little Charlie & the Nightcats	instrument	Guitar
Little Charlie & the Nightcats	instrument	Harmonica
Little Charlie & the Nightcats	instrument	Double bass
Little Charlie & the Nightcats	instrument	Drum kit
James A. O'Flaherty	instrument	Uilleann pipes
Matteo Brancaleoni	instrument	Singing
Bushman	instrument	Singing
Moris Tepper	instrument	Guitar
Moris Tepper	instrument	Singing
Michelle Meldrum	instrument	Guitar
Robbie McIntosh	instrument	Guitar
Robbie McIntosh	instrument	Bass guitar
Robbie McIntosh	instrument	Singing
Jack Dalrymple	instrument	Singing
Jack Dalrymple	instrument	Guitar
Mishary Rashid Alafasy	instrument	Singing
Richard Archer	instrument	Singing
Richard Archer	instrument	Electric guitar
Richard Archer	instrument	Melodica
Richard Archer	instrument	Piano
Richard Archer	instrument	Keyboard instrument
André Jung	instrument	Drum kit
Nathan Gaunt	instrument	Singing
Nathan Gaunt	instrument	Multi-instrumentalist
Nathan Gaunt	instrument	Guitar
Nathan Gaunt	instrument	Lap steel
Nathan Gaunt	instrument	Pedal steel
Nathan Gaunt	instrument	Bass guitar
Nathan Gaunt	instrument	Piano
Nathan Gaunt	instrument	Hammond organ
Amund Svensson	instrument	Guitar
Amund Svensson	instrument	Keyboards
Amund Svensson	instrument	Synth
Amund Svensson	instrument	Drum Programming
Laura Jean	instrument	Vocals
Laura Jean	instrument	Guitar
Rich Balling	instrument	Vocals
Rich Balling	instrument	Electronics
Rich Balling	instrument	Trombone
Piet Sielck	instrument	Singing
Piet Sielck	instrument	Guitar
Piet Sielck	instrument	Bass guitar
Piet Sielck	instrument	Keyboard instrument
Piet Sielck	instrument	Piano
Robert Lowery	instrument	Guitar
Joel Pott	instrument	Human voice
Joel Pott	instrument	Synthesizer
Joel Pott	instrument	Guitar
Joel Pott	instrument	Keyboard instrument
Joel Pott	instrument	Bass guitar
Joel Pott	instrument	Piano
Joel Pott	instrument	Drums
František Sláma	instrument	Cello
František Sláma	instrument	Viola da gamba
Joe %22Guitar%22 Hughes	instrument	Guitar
Mat McNerney	instrument	Guitar
Mat McNerney	instrument	Vocals
Stuart Duncan	instrument	Fiddle
Stuart Duncan	instrument	Mandolin
Stuart Duncan	instrument	Banjo
Stuart Duncan	instrument	Guitar
Bryan Beller	instrument	Bass guitar
Paul Riley	instrument	Bass Guitar
Paul Riley	instrument	Vocals
Steve Knight	instrument	Piano
Steve Knight	instrument	Bass guitar
Steve Knight	instrument	Trombone
Steve Knight	instrument	Guitar
Steve Knight	instrument	Tuba
Steve Knight	instrument	Banjo
Steve Knight	instrument	Organ
Steve Knight	instrument	French horn
Shawn Thomas	instrument	vocal, guitar, piano, recording/production
Justin Robertson	instrument	Turntables, guitar, keyboards, programming, Vocals
Amguulan	instrument	Singing
Amguulan	instrument	Throat Singing
Amguulan	instrument	Morin khuur
Amguulan	instrument	Guitar
Dennis Rea	instrument	Guitar
Dennis Rea	instrument	Piano
Dennis Rea	instrument	Autoharp
Dennis Rea	instrument	Kalimba
The Aces	instrument	Guitar, harmonica, bass, harmonica, drums
Tommy McLain	instrument	Singing
Tommy McLain	instrument	Keyboard instrument
Tommy McLain	instrument	Drum
Tommy McLain	instrument	Bass guitar
Tommy McLain	instrument	Fiddle
Erwin Helfer	instrument	Piano
Martin Cilia	instrument	Singing
Martin Cilia	instrument	Guitar
Martin Cilia	instrument	Bass guitar
Joyo Velarde	instrument	Singing
Michael Harwood	instrument	Vocal
Michael Harwood	instrument	Guitar
Marie Picasso	instrument	Singing
Jared Slingerland	instrument	Guitar
Jared Slingerland	instrument	Programming
Jared Slingerland	instrument	Keyboard instrument
James Michael	instrument	Guitar
James Michael	instrument	Keyboard instrument
James Michael	instrument	Bass guitar
James Michael	instrument	Singing
James Michael	instrument	Drum kit
James Michael	instrument	Organ
Florin Barbu	instrument	Bass guitar
Gerard Joling	instrument	Vocals
Milt Herth	instrument	Organ
Bernard Fowler	instrument	Singing
Bernard Fowler	instrument	Percussion
Bernard Fowler	instrument	Guitar
Bernard Fowler	instrument	Bass guitar
Bernard Fowler	instrument	Trombone
Little Axe	instrument	Singing
Little Axe	instrument	Guitar
William Fitzsimmons	instrument	Guitar, banjo, piano, melodica, ukulele, mandolin
Eric Clayton	instrument	Vocals
Rodrigo Amarante	instrument	Vocals
Rodrigo Amarante	instrument	multi-instrumentalist Guitar, piano, bass
Roy Mitchell-Cárdenas	instrument	Bass, double bass, guitar, sampler, drums, synth bass, trap kit, Backing vocals
Zdenka Predná	instrument	Singing
Larry Nickel	instrument	Singing
Larry Nickel	instrument	Piano
Toshi Sabri	instrument	Singing
Ron François	instrument	Vocals
Ron François	instrument	Bass guitar
Ron François	instrument	Guitar
Ron François	instrument	Keyboard instrument
Happy Chichester	instrument	Singing
Happy Chichester	instrument	Guitar
Happy Chichester	instrument	Keyboard instrument
Happy Chichester	instrument	Drum kit
Mark Kjeldsen	instrument	Guitar
Mark Kjeldsen	instrument	Human voice
DJ Rekha	instrument	Phonograph
DJ Rekha	instrument	Sampler
Gordon Johnson	instrument	Double bass
Gordon Johnson	instrument	Bass guitar
Marlon Jordan	instrument	Trumpet
Ali Birra	instrument	Singer
Frank Hamilton	instrument	Guitar
Frank Hamilton	instrument	Banjo
Darren King	instrument	Drums, Guitar, Keyboards, Backing Vocals
Shimi Tavori	instrument	Vocals
Melissa Hasin	instrument	Cello
Melissa Hasin	instrument	Violin
Melissa Hasin	instrument	String instrument
Nino Alejandro	instrument	Vocals
Nino Alejandro	instrument	Guitar
Nino Alejandro	instrument	Drums
Nino Alejandro	instrument	Piano
Nino Alejandro	instrument	Bass guitar
Walter Gross	instrument	Piano
Alexander Ardakov	instrument	Piano
Manny Manuel	instrument	Vocals
Paul Newsome	instrument	Lead singer
Paul Newsome	instrument	Guitar
Paul Newsome	instrument	Harmonica
Ernest Lawlars	instrument	Guitar
Ernest Lawlars	instrument	Drum kit
Donna Simpson	instrument	Vocals
Donna Simpson	instrument	Guitar
Donna Simpson	instrument	Tambourine
Vikki Thorn	instrument	Vocals
Vikki Thorn	instrument	Harmonica
Vikki Thorn	instrument	Guitar
Nigel Watson	instrument	Vocals, guitar, conga
Joe Doria	instrument	Hammond Organ
Larry Byrom	instrument	Guitar
Larry Byrom	instrument	Piano
Larry Byrom	instrument	Trumpet
Lee Rausch	instrument	Drums
Akiko Noma	instrument	Bass guitar
Wild Colonials	instrument	Vocals, guitar, bass, violin, piano, sax, etc.
Claiborne Williams	instrument	Violin
Mark Spiro	instrument	Singing
Mark Spiro	instrument	Guitar
Mark Spiro	instrument	Bass guitar
Mark Spiro	instrument	Synthesizer
Mark Spiro	instrument	Keyboard instrument
Sofia Karlsson	instrument	Bouzouki
Sofia Karlsson	instrument	Guitar
Sofia Karlsson	instrument	Flute
Sofia Karlsson	instrument	Pump organ
Sofia Karlsson	instrument	Violin
Cassietta George	instrument	Voice
David Sanford	instrument	Trombone
Hayko Cepkin	instrument	Vocals, keyboards
Raimond Lap	instrument	Piano
Raimond Lap	instrument	Singing
Jay Williams	instrument	Singing
Gary Chester	instrument	Drum kit
Jenni Vartiainen	instrument	Vocals, piano,
Jenni Vartiainen	instrument	Western concert flute, kantele, organ
Rodney Kendrick	instrument	Piano
Shin	instrument	Guitar
Shin	instrument	Bass Guitar
Shin	instrument	Musical Keyboard
Shin	instrument	Drum kit
Vince Herman	instrument	Guitar, Mandolin, Washboard, Ficus
Noam Pikelny	instrument	Banjo
Drew Emmitt	instrument	Mandolin
Drew Emmitt	instrument	Guitar
Drew Emmitt	instrument	Violin
Drew Emmitt	instrument	Flute
Adibah Noor	instrument	Singing
Matt Corby	instrument	Singing
Matt Corby	instrument	Guitar
Matt Corby	instrument	Piano
Matt Corby	instrument	Banjo
Matt Corby	instrument	Harmonica
Matt Corby	instrument	Glockenspiel
Matt Corby	instrument	Electronic keyboard
Matt Corby	instrument	Flute
Matt Corby	instrument	Hang
Matt Corby	instrument	Bass guitar
Matt Corby	instrument	Drum kit
Felix Weber	instrument	Piano
Felix Weber	instrument	Keyboard instrument
Tony Clarke	instrument	Singing
Rowland Salley	instrument	Singing
Rowland Salley	instrument	Guitar
Rowland Salley	instrument	Bass guitar
Kygo	instrument	Digital audio workstation
Kygo	instrument	piano
Kygo	instrument	keyboard
Win Stracke	instrument	Bass singer
Win Stracke	instrument	Guitar
Gabe Witcher	instrument	Violin
Gabe Witcher	instrument	Fiddle
Gabe Witcher	instrument	Guitar
Gabe Witcher	instrument	Drums
Gabe Witcher	instrument	Mandolin
Gabe Witcher	instrument	Bass guitar
Gabe Witcher	instrument	Singing
Red Perkins	instrument	Trumpet
Ferdinand Richard	instrument	Bass guitar
Ferdinand Richard	instrument	Singing
Ferdinand Richard	instrument	Electric guitar
Geraint Watkins	instrument	Organ
Geraint Watkins	instrument	Piano
Geraint Watkins	instrument	Guitar
Geraint Watkins	instrument	Accordion
Geraint Watkins	instrument	Percussion
Jerry Posin	instrument	Drums
Steuart Smith	instrument	Guitar
Steuart Smith	instrument	Vocals
Steuart Smith	instrument	Bass
Steuart Smith	instrument	Keyboard instrument
Steuart Smith	instrument	Mandolin
Pearly Gates	instrument	Vocals
Ebony Alleyne	instrument	Vocals
KC Groves	instrument	Mandolin
KC Groves	instrument	Guitar
KC Groves	instrument	Singing
Pat Lewis	instrument	Vocals
Nora Clench	instrument	Violin
Raša Đelmaš	instrument	Drum kit
Raša Đelmaš	instrument	Singing
John Jennings	instrument	Guitar
Roger Penney	instrument	Vocal, autoharp, keyboards
Orville Johnson	instrument	Guitar
Orville Johnson	instrument	Dobro
James Baluyut	instrument	Guitar
James Baluyut	instrument	Keyboard instrument
Richard Baluyut	instrument	Guitar
Alec O'Leary	instrument	Guitar
Oscar Zimmerman	instrument	Double-bass
Anne Harris	instrument	Singing
Anne Harris	instrument	Violin
Anne Harris	instrument	Mandolin
Peter Harper	instrument	Harmonica
Peter Harper	instrument	Didgeridoo
Peter Harper	instrument	Djembe
Peter Harper	instrument	Keyboard instrument
Peter Harper	instrument	Human voice
Chris Tarry	instrument	Bass guitar
Bojana Atanasovska	instrument	Singing
Eddie Henderson	instrument	Trumpet
Bigg D	instrument	Guitar
Bigg D	instrument	Drum kit
Bigg D	instrument	Keyboard instrument
Nick Hemming	instrument	Guitar
Stewart %22Dirk%22 Fischer	instrument	Trumpet
Stewart %22Dirk%22 Fischer	instrument	Valve trombone
Vrangsinn	instrument	Singing
Vrangsinn	instrument	Guitar
Vrangsinn	instrument	Bass guitar
Vrangsinn	instrument	Drum programming, Keyboards
Mike Kaufmann	instrument	Bass Guitar
Saori Atsumi	instrument	Guitar
Saori Atsumi	instrument	Vocals
Matt McCoy	instrument	Guitar
Rosa Henderson	instrument	Human voice
Ruben De Fuentes	instrument	Guitar
Sidsel Endresen	instrument	Vocal
Neil Harrison	instrument	Electric guitar
Neil Harrison	instrument	Acoustic guitar
Neil Harrison	instrument	Bass guitar
Neil Harrison	instrument	Piano
Neil Harrison	instrument	Human voice
Bobby Cochran	instrument	Guitar
Martín Irigoyen	instrument	Guitar, Prepared guitar, Oud, Setar, Bağlama Saz, Bouzouki, Barbat, Tanbur, Charango, Sitar, Bass, Theremin, Drums, Piano, Percussion, Electronics, Dramyen, Dan-Bau, Various world instruments
Eva Nedinkovska	instrument	Singer
Dani Dimitrovska	instrument	Singer
Steve Williams	instrument	Drums
Simone White	instrument	Guitar
Simone White	instrument	Vocals
Doug Harrington	instrument	Guitar
Rafael Yugueros	instrument	Drum kit
Arnel Pineda	instrument	Vocals
Arnel Pineda	instrument	Guitar
Arnel Pineda	instrument	Bandurria
Arnel Pineda	instrument	Keyboard instrument
Arnel Pineda	instrument	Percussion
Colin MacDonald	instrument	Guitar
Colin MacDonald	instrument	Singing
Jack Syperek	instrument	Bass guitar
Jack Syperek	instrument	Backing vocals
Marci Geller	instrument	Vocal
Marci Geller	instrument	Piano
Marci Geller	instrument	Acoustic Guitar
Sanjeev Abhyankar	instrument	Vocal
Tatico Henriquez	instrument	Accordion
Kristofer Steen	instrument	Guitar
Kristofer Steen	instrument	Bass guitar
Kristofer Steen	instrument	Drums
Owen Biddle	instrument	Bass guitar
Joey Stann	instrument	Tenor saxophone
Joey Stann	instrument	Baritone saxophone
Joey Stann	instrument	Alto saxophone
Joey Stann	instrument	Vocals
Joey Stann	instrument	Keyboards
Andy Chapin	instrument	Keyboard instrument
Zachary Breaux	instrument	Jazz guitar
Lloyd Charmers	instrument	Vocalist, Producer, Keyboard
Victoria Shaw	instrument	Singing
Jim Page	instrument	Guitar
Jim Page	instrument	Vocals
Lee Benoit	instrument	Cajun accordion
Lee Benoit	instrument	Vocalist
Lee Benoit	instrument	Guitarist
Hauschka	instrument	Piano
